generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at,source_file
0,g000_0035_2717,17039.358429,620,3100,5,0,0,0,3,50,89,2958,0.02835292882158272,0.09678012084972412,0.5466961956317085,0.3281707546969847,0.17854380257741098,0.04848702975625744,0.030622991397028433,0.08097089999422445,0.0184128262870688,0.14153643422910642,0.11702657586140165,0.12314993720698367,0.30974667131886824,5,15,83,189,2,3,4,2026-06-11T08:57:02.782205+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0139_4837,16976.883496,620,3100,5,0,0,0,2,61,75,2962,0.20784805251872737,0.13521254986289083,0.41825873865836954,0.23868065896001214,0.18171233520573127,0.04021818470891063,0.052359632189931365,0.06954514850190872,0.017276335861719328,0.43310450952891166,0.13263144871084154,0.28585034803789283,0.30982802094952366,4,15,89,190,2,3,4,2026-06-12T01:12:19.414204+00:00,outputs/evolution_history_shard03_of_04.csv
9,g009_0053_2981,16915.410361,240,1200,6,0,1,0,4,26,33,1136,0.01218844251674259,0.1608984969187526,0.5032384828552579,0.32367457770924696,0.15717317784304283,0.2542358033797159,0.02962791326057937,0.07430491294041852,0.04950013020279262,0.4051858272574131,0.44594702817900966,0.2525569833842951,0.630684916213254,4,23,82,194,2,5,8,2026-06-15T10:10:18.863740+00:00,outputs/evolution_history_shard05_of_08.csv
15,g015_0066_3934,16913.294277,240,1200,6,0,1,0,4,24,39,1132,0.505418272008757,0.20121675480973034,0.17414147848956837,0.1192234946919442,0.2574033037159519,0.0677205256291676,0.08859260080839589,0.09342721969691764,0.012593213408948348,0.22342092838465807,0.47240066200718067,0.0,0.3900670160068034,4,15,109,162,0,2,8,2026-06-14T14:24:05.310855+00:00,outputs/evolution_history_shard02_of_08.csv
14,g014_0018_8023,16908.473628,240,1200,6,0,1,0,4,25,35,1135,0.3319235192770336,0.12565260151215274,0.49451956508787825,0.047904314122935394,0.12746482248713628,0.0,0.16453443388882724,0.1147299401405008,0.06770980279724452,0.10998552652719423,0.2780164797086577,0.42408848941923577,0.44695160343475204,4,15,112,167,3,2,8,2026-06-14T10:04:53.250690+00:00,outputs/evolution_history_shard02_of_08.csv
2,g002_0053_5831,16900.294954,240,1200,6,0,1,0,5,16,41,1137,0.04383104842096528,0.32160618250587647,0.475708614188144,0.15885415488501425,0.1910869494176037,0.22936065179065673,0.14273432585599177,0.048898431175801574,0.0031375437649998773,0.3199462089839075,0.26126065788891567,0.23825485553306874,0.06616724204825064,4,21,94,184,2,5,8,2026-06-13T14:36:44.279224+00:00,outputs/evolution_history_shard05_of_08.csv
9,g009_0045_1570,16880.129351,240,1200,6,0,1,0,4,23,43,1129,0.008341637389615585,0.03563117913080854,0.46652763262408187,0.48949955085549407,0.18355066943326245,0.2968335983946277,0.03534369137534903,0.008103436044950368,0.038160794013082464,0.41974059811330816,0.29361657938240815,0.4779025055844254,0.0678589809666829,4,21,80,183,1,5,8,2026-06-15T09:36:37.115697+00:00,outputs/evolution_history_shard05_of_08.csv
4,g004_0036_6682,16797.252302,240,1200,6,0,1,0,4,23,38,1134,0.44179623369920107,0.344977750112744,0.17027862916215808,0.04294738702589689,0.17097226544755373,0.17453766273934962,0.0,0.08212574972586878,0.030266697098167438,0.2419112909478653,0.05695454786239264,0.16390081338484103,0.21095556564747625,4,17,100,160,2,4,8,2026-06-14T14:05:57.152543+00:00,outputs/evolution_history_shard04_of_08.csv
14,g014_0098_2674,16768.43536,240,1200,6,0,1,0,4,23,38,1134,0.3194494966776285,0.19627506392764646,0.47214586907854067,0.012129570316184363,0.12359516806420814,0.21288170638610016,0.1015849404674784,0.08401643895076732,0.07164511465283177,0.2279867543775309,0.24694936942927453,0.3793783586314066,0.5333564051534082,4,21,109,174,1,2,8,2026-06-14T10:34:18.674987+00:00,outputs/evolution_history_shard02_of_08.csv
1,g001_0070_1346,16767.179133,620,3100,5,0,0,0,3,50,79,2968,0.4495337769846557,0.21505804890850924,0.009210907459681792,0.32619726664715326,0.2016424419861017,0.055925697384411235,0.12518088080993076,0.08791275463475502,0.04052962017843032,0.16066409861202147,0.5046352118289044,0.18353523804404231,0.2607736884261482,4,19,94,169,1,2,4,2026-06-12T05:07:01.659678+00:00,outputs/evolution_history_shard02_of_04.csv
20,g020_0155_6002,16754.527918,240,1200,6,0,1,0,4,24,34,1137,0.314654850962176,0.5724064014867022,0.046825115117957235,0.06611363243316454,0.13650719467303954,0.16613135111605376,0.04527393748107418,0.09971130709858095,0.03235976344043247,0.22237736223709062,0.07608673632047264,0.08378664286719911,0.1480787650349921,4,16,93,152,0,3,8,2026-06-15T09:39:40.407122+00:00,outputs/evolution_history_shard03_of_08.csv
28,g028_0122_8436,16719.479528,240,1200,6,0,1,0,4,22,38,1135,0.5429952386163374,0.29869658547941136,0.14638231548851185,0.011925860415739271,0.21278503507851482,0.17786026522702567,0.03904256119929813,0.08213821939827773,0.044895414399095036,0.28845954285061154,0.37132930142218723,0.11765358981061486,0.21058250063471656,4,15,88,195,0,2,8,2026-06-15T02:34:28.857773+00:00,outputs/evolution_history_shard02_of_08.csv
18,g018_0018_1640,16719.050082,240,1200,6,0,1,0,4,21,42,1132,0.5210525979723654,0.11605128583975101,0.35013605337929865,0.012760062808584974,0.19194907117913837,0.07675782057504758,0.051546920577502674,0.05908595316874591,0.03680012238642044,0.12649006082307526,0.11932436304651796,0.10324325192111328,0.48177663786574787,4,18,109,185,2,2,8,2026-06-14T16:40:53.233705+00:00,outputs/evolution_history_shard02_of_08.csv
20,g020_0114_4356,16684.827562,240,1200,6,0,1,0,4,23,32,1140,0.5988982127888098,0.2629994887753634,0.1254231253366924,0.012679173099134307,0.1816726057018566,0.04946761985212244,0.06693577587725574,0.10669134186514757,0.03405119564937989,0.3962531308609284,0.2775041834151976,0.2947679827428829,0.5470890882757284,4,17,96,186,1,2,8,2026-06-14T18:55:33.341365+00:00,outputs/evolution_history_shard02_of_08.csv
26,g026_0114_4356,16684.827562,240,1200,6,0,1,0,4,23,32,1140,0.5988982127888098,0.2629994887753634,0.1254231253366924,0.012679173099134307,0.1816726057018566,0.04946761985212244,0.06693577587725574,0.10669134186514757,0.03405119564937989,0.3962531308609284,0.2775041834151976,0.2947679827428829,0.5470890882757284,4,17,96,186,1,2,8,2026-06-15T01:17:13.964021+00:00,outputs/evolution_history_shard02_of_08.csv
12,g012_0178_8534,16654.243344,240,1200,6,0,1,0,4,21,40,1134,0.20763314761950805,0.1740021072321132,0.564059714568832,0.054305030579546686,0.08150323372504445,0.22930774464256815,0.07376991623184062,0.09710823792095197,0.008839473282078607,0.30274884428292326,0.3539144593627491,0.19563444700269017,0.4589076423062684,4,21,107,166,2,2,8,2026-06-14T08:59:59.133484+00:00,outputs/evolution_history_shard02_of_08.csv
1,g001_0059_2925,16632.068797,620,3100,5,0,0,0,2,55,81,2962,0.22850561805779684,0.20766363086648676,0.14714315725693858,0.41668759381877774,0.07012894427979233,0.1146402942783262,0.06842032271201653,0.04907827497920948,0.03601268685906213,0.15799015026853028,0.09565897117216737,0.19857849786909804,0.5049104489401459,4,16,100,174,1,3,4,2026-06-11T22:48:53.904206+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0146_1757,16628.739612,620,3100,5,0,0,0,3,48,77,2972,0.08511986437962109,0.23399711846817398,0.2591176874324412,0.42176532971976377,0.23776770992867696,0.15195025054853664,0.029076083154000044,0.11887015628782241,0.0257858389231098,0.3604025131613366,0.6356558862987665,0.07955722108858283,0.42575197621070837,5,13,99,183,1,2,4,2026-06-12T07:20:39.493503+00:00,outputs/evolution_history_shard02_of_04.csv
4,g004_0052_8319,16589.901206,240,1200,6,0,1,0,4,21,37,1137,0.14104279314743703,0.4934800340472193,0.2863311536263851,0.07914601917895861,0.10256248195395272,0.22267736564451565,0.018400133687488992,0.08358989839355371,0.032231557512463864,0.19585142969891664,0.11674634243224313,0.10981694648563667,0.42221937800406556,4,20,103,167,1,4,8,2026-06-14T14:24:05.566364+00:00,outputs/evolution_history_shard04_of_08.csv
1,g001_0095_2659,16586.167401,240,1200,6,0,1,0,4,21,36,1138,0.3566785240897766,0.4500346100142382,0.011241247829527594,0.18204561806645747,0.20618791227809924,0.13151762960785307,0.0808942388149042,0.07164986682207197,0.035516058168391144,0.08984784503800153,0.09857573968185916,0.14413331021196443,0.2646043444067652,4,15,109,175,0,7,8,2026-06-13T12:18:23.162905+00:00,outputs/evolution_history_shard07_of_08.csv
5,g005_0139_9218,16529.363856,240,1200,6,0,1,0,4,19,39,1137,0.4356949541245136,0.09522382461515827,0.3639584289506946,0.10512279230963355,0.21744532931342012,0.026504732554016704,0.07413666844860556,0.09745325043266397,0.05804014228770132,0.10977499780365427,0.07373608916325214,0.28886094873688833,0.33733599097830197,4,15,78,190,1,3,8,2026-06-13T21:25:41.936473+00:00,outputs/evolution_history_shard03_of_08.csv
7,g007_0139_9218,16529.363856,240,1200,6,0,1,0,4,19,39,1137,0.4356949541245136,0.09522382461515827,0.3639584289506946,0.10512279230963355,0.21744532931342012,0.026504732554016704,0.07413666844860556,0.09745325043266397,0.05804014228770132,0.10977499780365427,0.07373608916325214,0.28886094873688833,0.33733599097830197,4,15,78,190,1,3,8,2026-06-14T07:23:54.217504+00:00,outputs/evolution_history_shard03_of_08.csv
2,g002_0044_2832,16494.503735,240,1200,6,0,1,0,4,19,41,1135,0.2310008221837599,0.16621597412945588,0.3907483038708628,0.21203489981592152,0.16670849943711713,0.1471244496389577,0.07655427353095,0.10536084332198115,0.021844364728171396,0.13101950646115892,0.07508716088667272,0.07719016425408219,0.5603155751508827,4,22,103,176,2,4,8,2026-06-13T15:52:15.344269+00:00,outputs/evolution_history_shard04_of_08.csv
0,g000_0022_7422,16487.751719,620,3100,5,0,0,0,3,49,71,2977,0.35576478101705544,0.33231228074478414,0.028685534315964628,0.28323740392219576,0.1643588036798699,0.14445977502509139,0.08418715759545421,0.09859974986755089,0.027033410351741883,0.295764130378048,0.32792603586963953,0.19066775764208582,0.32149069382849704,4,14,104,190,1,2,4,2026-06-11T08:26:04.015411+00:00,outputs/evolution_history_shard02_of_04.csv
22,g022_0098_2146,16482.534065,240,1200,6,0,1,0,3,27,36,1133,0.5439921912075237,0.36291875608827673,0.06123096034664239,0.03185809235755726,0.21142163658200586,0.0,0.09939585962352622,0.08658210776692828,0.02827865956647571,0.4722157064836464,0.1612807413108377,0.39113848238244775,0.6100758077756945,4,16,102,168,2,2,8,2026-06-14T22:54:59.190667+00:00,outputs/evolution_history_shard02_of_08.csv
0,g000_0060_2358,16458.604184,240,1200,6,0,1,0,4,19,39,1137,0.3537104516407658,0.08389302517606143,0.41909404620616236,0.1433024769770105,0.17795923923662024,0.14306237160526764,0.031990122755792966,0.0609038282025314,0.023159616787213125,0.3207080372269348,0.436944084024798,0.31235700886512985,0.1806958591562063,4,21,98,185,2,4,8,2026-06-13T11:57:56.416986+00:00,outputs/evolution_history_shard04_of_08.csv
14,g014_0099_6964,16379.101316,240,1200,6,0,1,0,3,28,30,1138,0.8348393109748213,0.01009692811324913,0.027899697075867032,0.1271640638360625,0.14365063116597698,0.16352935161670973,0.10651298950894905,0.07544122607062727,0.04138107332449811,0.33922165702444224,0.38241803269055374,0.39607433313156126,0.8587124829439109,4,15,89,194,1,3,8,2026-06-14T22:20:18.261871+00:00,outputs/evolution_history_shard03_of_08.csv
0,g000_0132_8015,16358.37928,240,1200,6,0,1,0,3,26,37,1133,0.29378261908926667,0.1694251749118197,0.3325362113781403,0.20425599462077337,0.18493331497502513,0.14026089584390303,0.12290191853511177,0.05007201334540787,0.013947565778155077,0.21645158976061568,0.26660713533564095,0.2743489563871168,0.5800286059863573,4,22,84,170,1,4,8,2026-06-13T12:51:54.764309+00:00,outputs/evolution_history_shard04_of_08.csv
1,g001_0011_8867,16346.269527,620,3100,5,0,0,0,2,54,72,2972,0.15298965497939576,0.39370430087222485,0.22862847493371127,0.22467756921466808,0.15420175590732962,0.14332538761597347,0.1795391166280891,0.09308767119051642,0.01878796926475303,0.6424965161980078,0.6453515000264822,0.09955479071882528,0.5169895223606613,4,14,95,178,1,3,4,2026-06-11T21:29:45.357272+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0011_8867,16346.269527,620,3100,5,0,0,0,2,54,72,2972,0.15298965497939576,0.39370430087222485,0.22862847493371127,0.22467756921466808,0.15420175590732962,0.14332538761597347,0.1795391166280891,0.09308767119051642,0.01878796926475303,0.6424965161980078,0.6453515000264822,0.09955479071882528,0.5169895223606613,4,14,95,178,1,3,4,2026-06-12T03:27:34.977791+00:00,outputs/evolution_history_shard03_of_04.csv
21,g021_0091_9453,16341.434161,240,1200,6,0,1,0,3,26,35,1135,0.5644984774097825,0.41401026796014334,0.010745627315037032,0.010745627315037032,0.14098696428026306,0.18889377866777418,0.13984269996274984,0.09385601154041001,0.026256499776990405,0.24052170386245575,0.0,0.1398603550499137,0.15083869328166774,4,14,98,152,0,3,8,2026-06-15T10:12:20.853167+00:00,outputs/evolution_history_shard03_of_08.csv
7,g007_0093_9139,16321.809267,240,1200,6,0,1,0,4,18,37,1140,0.4130240684409812,0.26057910649901883,0.008739264303662297,0.3176575607563378,0.25254290878245006,0.32130263423831734,0.09022956413588143,0.021864725448531963,0.04446134078985109,0.41798402069547697,0.8003744250631584,0.5160322556288373,0.358844005442982,4,22,117,176,2,5,8,2026-06-14T17:31:39.879858+00:00,outputs/evolution_history_shard05_of_08.csv
25,g025_0107_3749,16320.290244,240,1200,6,0,1,0,3,25,38,1133,0.5640333059280603,0.045675668275446786,0.21030256806770933,0.17998845772878352,0.2500697886373355,0.06770084854368935,0.033286399809910855,0.09267343815895952,0.041384641936130576,0.12385451738916395,0.26116784249839725,0.3909420872010771,0.6335660696917588,4,17,103,186,0,3,8,2026-06-15T17:06:52.290907+00:00,outputs/evolution_history_shard03_of_08.csv
2,g002_0016_8407,16299.519199,620,3100,5,0,0,0,3,47,69,2981,0.564408630528717,0.104877805614821,0.19864084522650843,0.13207271862995357,0.21616433896150225,0.21753687247993386,0.0,0.044341257127995845,0.01584739879251519,0.25785838232220964,0.4197073626427678,0.462689239074141,0.37492585354557983,4,14,101,171,1,0,4,2026-06-11T21:47:04.062074+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0156_9383,16297.378678,240,1200,6,0,1,0,4,18,36,1141,0.3074892699275918,0.099776058897717,0.22875082928499035,0.363983841889701,0.17542135387330965,0.11515271570600202,0.0,0.07953449839531339,0.03570998424617852,0.2338359867912359,0.7233905150872612,0.0709484882312214,0.3562104457765388,4,23,104,178,2,4,8,2026-06-13T17:14:03.613725+00:00,outputs/evolution_history_shard04_of_08.csv
11,g011_0072_6961,16263.297356,240,1200,6,0,1,0,4,17,37,1141,0.03331904937175175,0.28032152936703103,0.5558848315640323,0.13047458969718498,0.20040418914243677,0.21106550904944332,0.0,0.01892128933812867,0.0244705672108407,0.4126154449566709,0.43181798179830966,0.2791333712957192,0.5239384352783293,4,22,91,187,2,0,8,2026-06-15T01:45:19.549917+00:00,outputs/evolution_history_shard00_of_08.csv
12,g012_elite_0000,16263.297356,240,1200,6,0,1,0,4,17,37,1141,0.03331904937175175,0.28032152936703103,0.5558848315640323,0.13047458969718498,0.20040418914243677,0.21106550904944332,0.0,0.01892128933812867,0.0244705672108407,0.4126154449566709,0.43181798179830966,0.2791333712957192,0.5239384352783293,4,22,91,187,2,0,8,2026-06-15T08:58:43.435181+00:00,outputs/evolution_history_shard00_of_08.csv
13,g013_elite_0000,16263.297356,240,1200,6,0,1,0,4,17,37,1141,0.03331904937175175,0.28032152936703103,0.5558848315640323,0.13047458969718498,0.20040418914243677,0.21106550904944332,0.0,0.01892128933812867,0.0244705672108407,0.4126154449566709,0.43181798179830966,0.2791333712957192,0.5239384352783293,4,22,91,187,2,0,8,2026-06-15T11:32:15.929688+00:00,outputs/evolution_history_shard00_of_08.csv
13,g013_0018_6864,16258.463276,240,1200,6,0,1,0,3,25,34,1137,0.6339179066598306,0.06812951778129173,0.19489671709844028,0.1030558584604373,0.24003536354328,0.005944546070395469,0.0903947280470305,0.05718266145818897,0.009063162500643485,0.23140434323880943,0.3334084471669562,0.25760916188610306,0.515962924196766,4,15,109,162,1,2,8,2026-06-14T09:01:19.473372+00:00,outputs/evolution_history_shard02_of_08.csv
3,g003_0174_4267,16250.896734,240,1200,6,0,1,0,3,24,40,1132,0.3431098735451961,0.5903010519946934,0.05844555003791818,0.008143524422192234,0.15363846850658547,0.19642770725212,0.0933885558131024,0.09110442490090573,0.04244347662609936,0.34523963650517725,0.5935472314225747,0.31590937582077955,0.49410973325371466,4,23,87,195,1,6,8,2026-06-13T22:12:57.528731+00:00,outputs/evolution_history_shard06_of_08.csv
17,g017_0034_7849,16250.857662,240,1200,6,0,1,0,4,16,40,1139,0.2641673968543508,0.2747413623477886,0.12158815537657114,0.3395030854212896,0.08762387668066926,0.014040980544707562,0.2508388440986379,0.16070660374325269,0.06346158455651257,0.13354486228048573,0.2685968358433737,0.4544714272724879,0.6473170426020446,4,16,74,175,1,2,8,2026-06-14T16:02:26.601680+00:00,outputs/evolution_history_shard02_of_08.csv
4,g004_0055_4871,16249.438705,240,1200,6,0,1,0,4,17,37,1141,0.5391368456433171,0.05277147483268718,0.39543555582424234,0.012656123699753385,0.14198915988979835,0.3064035928115897,0.08430825223285304,0.08843722698196158,0.04492705587508911,0.1758098805914459,0.1701004042526314,0.3248618190088156,0.325957832645665,4,24,96,191,1,7,8,2026-06-13T15:55:01.150713+00:00,outputs/evolution_history_shard07_of_08.csv
7,g007_0103_1923,16249.008493,240,1200,6,0,1,0,3,26,33,1137,0.5201573544014042,0.4064989407871407,0.06143966040714423,0.011904044404310787,0.22926997558333673,0.25249356340436924,0.26176836419390176,0.08129905611434707,0.08,0.31745798000436287,0.5981781108143103,0.2223335465649502,0.3057842526501509,4,13,96,191,1,7,8,2026-06-14T23:01:44.129123+00:00,outputs/evolution_history_shard07_of_08.csv
6,g006_0121_8916,16225.532097,240,1200,6,0,1,0,3,24,39,1133,0.27328162194309014,0.3553767258162554,0.36117801216908163,0.010163640071572827,0.06240370203799675,0.34936831244771,0.03838977335836512,0.058773248657067866,0.028633648382425977,0.1202765715617449,0.030223023566503054,0.22040172141371328,0.4569147033600031,4,23,115,184,0,1,8,2026-06-14T23:20:22.133905+00:00,outputs/evolution_history_shard01_of_08.csv
24,g024_0139_9218,16190.452396,240,1200,6,0,1,0,3,24,36,1136,0.5527022194225295,0.09129585725286107,0.34376829457236574,0.012233628752243712,0.21744532931342012,0.026504732554016704,0.07413666844860556,0.09745325043266397,0.03472735888027459,0.3791453586514481,0.07373608916325214,0.28886094873688833,0.33733599097830197,4,18,99,190,1,3,8,2026-06-15T16:26:07.989073+00:00,outputs/evolution_history_shard03_of_08.csv
22,g022_0114_3603,16160.285396,240,1200,6,0,1,0,3,24,35,1137,0.24290222378717602,0.37243398650934884,0.2615635066560287,0.12310028304744638,0.1536399908514759,0.0875321066070795,0.1712484711931617,0.10813672592247536,0.031072537299296835,0.2663470974899649,0.49696304055786983,0.2906552731781127,0.5059254564099059,4,20,102,156,1,2,8,2026-06-14T23:09:50.637304+00:00,outputs/evolution_history_shard02_of_08.csv
30,g030_0114_3603,16160.285396,240,1200,6,0,1,0,3,24,35,1137,0.24290222378717602,0.37243398650934884,0.2615635066560287,0.12310028304744638,0.1536399908514759,0.0875321066070795,0.1712484711931617,0.10813672592247536,0.031072537299296835,0.2663470974899649,0.49696304055786983,0.2906552731781127,0.5059254564099059,4,20,102,156,1,2,8,2026-06-15T09:55:28.672773+00:00,outputs/evolution_history_shard02_of_08.csv
29,g029_0018_9764,16153.338948,240,1200,6,0,1,0,3,23,37,1136,0.28436807486151056,0.491931891248484,0.03652449260327066,0.18717554128673466,0.181150351417058,0.051241783734963145,0.08795406281728582,0.09610754141727448,0.053271733208109545,0.17236915849618584,0.2085570169765898,0.43799651830836445,0.15533089079266868,4,15,80,178,1,2,8,2026-06-15T08:24:33.548937+00:00,outputs/evolution_history_shard02_of_08.csv
21,g021_0018_9764,16133.474606,240,1200,6,0,1,0,3,22,40,1134,0.2635278386458017,0.38847517822630584,0.12216627629475031,0.22583070683314224,0.1772338465785475,0.0,0.062013374886032924,0.10061274660299888,0.04779611184570681,0.12642596954434202,0.2753467031057534,0.2527757520541801,0.3425014414220909,4,15,100,181,1,2,8,2026-06-14T21:58:53.627420+00:00,outputs/evolution_history_shard02_of_08.csv
7,g007_0173_9622,16125.074483,240,1200,6,0,1,0,3,21,45,1130,0.14854600488172542,0.3395649881075677,0.3677681497298312,0.14412085728087573,0.1434554588303478,0.32360373498656825,0.098143788928614,0.0037603973589809556,0.03511846529223136,0.5320357415634653,0.08040246780602414,0.5406224350589167,0.010097654815450902,4,26,96,180,0,5,8,2026-06-14T19:03:35.654557+00:00,outputs/evolution_history_shard05_of_08.csv
1,g001_0043_9513,16106.654702,620,3100,5,0,0,0,2,48,82,2968,0.08298116066551232,0.3070861969299311,0.3913990880390496,0.21853355436550695,0.17021578534229256,0.17028646436640524,0.08222456932504149,0.000338068189640571,0.026243915467907025,0.3178235330605691,0.6478097105964913,0.18740599541569009,0.1540710811758533,4,13,104,180,1,3,4,2026-06-11T22:31:51.062213+00:00,outputs/evolution_history_shard03_of_04.csv
16,g016_0018_7452,16060.381673,240,1200,6,0,1,0,4,15,36,1144,0.2880841819598868,0.2588815658919407,0.20744675127696435,0.24558750087120826,0.09848227594797404,0.09240645863463037,0.23785292737318517,0.16044429007683741,0.06345198251043736,0.11409615051424968,0.3163675301309733,0.3353099773498685,0.4300233588142353,4,17,79,172,1,2,8,2026-06-14T15:15:48.704825+00:00,outputs/evolution_history_shard02_of_08.csv
22,g022_0162_2182,16059.78352,240,1200,6,0,1,0,3,24,31,1141,0.40536433042237463,0.114010697894739,0.17933381360367906,0.3012911580792073,0.2117676309841039,0.0,0.06556142574538013,0.18,0.023596959723517035,0.07508431227196743,0.28885603905203716,0.23356003488309265,0.3440482247384241,4,15,105,170,1,2,8,2026-06-14T23:14:54.971521+00:00,outputs/evolution_history_shard02_of_08.csv
23,g023_elite_0002,16059.78352,240,1200,6,0,1,0,3,24,31,1141,0.40536433042237463,0.114010697894739,0.17933381360367906,0.3012911580792073,0.2117676309841039,0.0,0.06556142574538013,0.18,0.023596959723517035,0.07508431227196743,0.28885603905203716,0.23356003488309265,0.3440482247384241,4,15,105,170,1,2,8,2026-06-14T23:28:03.473036+00:00,outputs/evolution_history_shard02_of_08.csv
14,g014_0154_9287,16035.74473,240,1200,6,0,1,0,2,28,40,1129,0.6836902564136045,0.04593796454059923,0.010150054830807501,0.26022172421498874,0.23041307000983624,0.06553256638525032,0.08389024255928891,0.1526426005604565,0.023871195323035756,0.013740535951493802,0.41323820684954193,0.0,0.33748047915380697,4,14,112,157,0,2,8,2026-06-14T10:31:59.004704+00:00,outputs/evolution_history_shard02_of_08.csv
15,g015_elite_0002,16035.74473,240,1200,6,0,1,0,2,28,40,1129,0.6836902564136045,0.04593796454059923,0.010150054830807501,0.26022172421498874,0.23041307000983624,0.06553256638525032,0.08389024255928891,0.1526426005604565,0.023871195323035756,0.013740535951493802,0.41323820684954193,0.0,0.33748047915380697,4,14,112,157,0,2,8,2026-06-14T14:00:50.228426+00:00,outputs/evolution_history_shard02_of_08.csv
5,g005_0053_2981,16022.043486,240,1200,6,0,1,0,3,24,30,1142,0.40327977995321,0.012553123264544911,0.4008110392146999,0.18335605756754522,0.19831968157435803,0.21517649489144416,0.19043404865999425,0.04237922942194263,0.04091876782550594,0.4972422095323636,0.3635000721567355,0.3078442855861906,0.5204608228901495,4,23,86,183,0,5,8,2026-06-14T06:29:05.032908+00:00,outputs/evolution_history_shard05_of_08.csv
13,g013_0107_3749,15976.238544,240,1200,6,0,1,0,2,32,26,1139,0.7212940392325211,0.1428694618677137,0.04943721747564517,0.08639928142412003,0.16316434781325354,0.16607230278943186,0.2232370105783663,0.0635338878457109,0.04961056631983006,0.28848266946743023,0.3735842570504496,0.4733864996216433,0.7736866724534275,4,15,100,189,0,3,8,2026-06-14T16:29:20.254711+00:00,outputs/evolution_history_shard03_of_08.csv
4,g004_0127_5762,15970.595906,240,1200,6,0,1,0,3,21,38,1137,0.47425065227841384,0.009703412960076142,0.5063425218014339,0.009703412960076142,0.20883664758278855,0.2043387106655226,0.11550117657754724,0.0921435754880649,0.049825187524805685,0.0,0.6205753124855535,0.29963082466747964,0.19994912501232598,4,26,99,193,2,7,8,2026-06-13T17:06:41.752372+00:00,outputs/evolution_history_shard07_of_08.csv
7,g007_0047_3080,15963.814353,240,1200,6,0,1,0,3,21,39,1136,0.4259311461725393,0.15394784584078455,0.35368018937444656,0.06644081861222942,0.24347037936536434,0.19083702796199759,0.061343910251929826,0.014011485241648303,0.025631258877239205,0.14784040208692564,0.3725548476745941,0.2922276441890016,0.06824166663228369,4,24,85,188,3,7,8,2026-06-14T23:14:29.315121+00:00,outputs/evolution_history_shard07_of_08.csv
9,g009_0039_3303,15955.90335,240,1200,6,0,1,0,2,28,40,1129,0.12507876347885158,0.42076591056637674,0.23491838617595454,0.2192369397788171,0.16707645398410442,0.1414653840404557,0.048392173116368446,0.012982733470653342,0.0027035279046475798,0.3311470221054923,0.671607603287756,0.38775163236848803,0.3554872964189952,4,23,109,192,1,7,8,2026-06-15T09:17:32.088377+00:00,outputs/evolution_history_shard07_of_08.csv
2,g002_0070_1346,15919.893583,240,1200,6,0,1,0,3,21,36,1139,0.25253229887514494,0.25667565640249446,0.29563476242301046,0.19515728229935012,0.12402865879914604,0.16401360845478508,0.10424958989671279,0.081186810179275,0.05981209389713887,0.22428644091592154,0.37334739831492947,0.343268950231582,0.5701148903861346,4,22,85,184,2,6,8,2026-06-13T18:17:09.097207+00:00,outputs/evolution_history_shard06_of_08.csv
8,g008_0119_8862,15910.073107,240,1200,6,0,1,0,2,28,38,1131,0.08039180429434284,0.6402879919012893,0.199874786100526,0.07944541770384193,0.12360926874525963,0.1384436265336264,0.12132979950365719,0.07108580706285691,0.03939571620212688,0.15881302457358573,0.5844331374319004,0.23423306920547524,0.3658615451798104,4,23,104,160,1,7,8,2026-06-15T02:46:52.099907+00:00,outputs/evolution_history_shard07_of_08.csv
8,g008_0075_2712,15838.453419,240,1200,6,0,1,0,2,27,36,1134,0.4014776953176663,0.4114719783695507,0.08386325945674689,0.10318706685603603,0.21243806556361938,0.018610701081596695,0.05225316468355648,0.031530835781252084,0.05571695610324604,0.14022736922827128,0.5079299009162115,0.23516583209891848,0.5239961747187419,4,14,87,185,0,3,8,2026-06-14T08:13:53.726496+00:00,outputs/evolution_history_shard03_of_08.csv
28,g028_0186_5131,15676.8622,240,1200,6,0,1,0,3,19,33,1144,0.5618990017350506,0.3731556210966916,0.05527959357486071,0.009665783593397037,0.18558911054036709,0.3151176339445677,0.09287646380850864,0.115431503445973,0.02463051812108537,0.1272943266746601,0.21071449728603403,0.4799887489970672,0.4921731741932516,4,17,86,183,1,2,8,2026-06-15T02:45:58.763585+00:00,outputs/evolution_history_shard02_of_08.csv
